Application_ID,Full Name,Age,Location,Date,Loan Type,Marital Status,Collateral Type,Collateral Value,Employee_Status,Income,Loan Term,Loan Amount,Monthly Payment,Debt,Dti,LVR,Guarantor,Customer Status,Customer Relation,Interest Rate,Loan Reason,Credit History,Loan Status,Loan Binary Status,Guarantor Binary
KH00321,CHEAB Nary,33,Phnom Penh,2024-07-02,SME Loan,Married,Car,10500,Full-time,540,36,16500,516.2891907481273,0,0.0,157.14,No,Existing Customer,Loan,9.1,Loan Consolidation,5,Rejected,0,0
KH00323,SOPHEAP Soklin,51,Prey Veng,2024-05-21,SME Loan,Single,House,79500,Full-time,1060,48,22500,552.4647264773016,450,42.45,28.3,No,Existing Customer,Card,6.7,Expand Farm,3,Approved,1,0
KH00325,KRY Chealong,55,Siem Reap,2024-06-26,SME Loan,Married,House,316000,Full-time,1060,60,18000,366.70043500604686,350,33.02,5.7,Yes,Existing Customer,Loan,6.7,Expand Farm,4,Approved,1,1
KH00329,RITH Chealong,37,Prey Veng,2024-08-18,SME Loan,Single,Car,39500,Self-employed,410,60,17000,348.7810325598714,250,60.98,43.04,Yes,Existing Customer,KHQR,7.0,Buy land,2,Rejected,0,1
KH00330,MEAS Danuch,28,Phnom Penh,2025-11-10,SME Loan,Single,House,100000,Part-time,770,72,25000,465.6713222164853,300,38.96,25.0,Yes,New Customer,,8.7,Expand Farm,3,Approved,1,1
KH00333,DARA Borany,36,Phnom Penh,2025-12-17,SME Loan,Single,Car,55000,Full-time,850,36,14000,438.7091164600359,300,35.29,25.45,Yes,Existing Customer,Card,6.5,Refinance,5,Approved,1,1
KH00337,CHAN Soklin,57,Phnom Penh,2024-12-26,SME Loan,Single,Land,1135500,Full-time,1470,72,33500,602.194201956881,0,0.0,2.95,Yes,Existing Customer,Deposit,7.6,Refinance,3,Approved,1,1
KH00339,Y Sreynich,36,Kampot,2024-07-05,SME Loan,Single,Land,171500,Full-time,450,60,12000,245.6204258900995,350,77.78,7.0,Yes,Existing Customer,Card,7.1,Loan Consolidation,4,Approved,1,1
KH00340,TAI Nita,59,Prey Veng,2024-02-12,SME Loan,Single,House,63000,Full-time,370,60,12000,244.46695667069793,200,54.05,19.05,Yes,Existing Customer,Card,6.8,Expanding Business,3,Approved,1,1
KH00343,SOK Ratana,46,Siem Reap,2024-07-05,SME Loan,Single,Land,146000,Full-time,1200,84,52500,847.3434093118842,0,0.0,35.96,No,Existing Customer,Deposit,7.6,Expanding Business,3,Approved,1,0
KH00348,HOUEN Chhim,42,Kampong Cham,2025-08-07,SME Loan,Married,Car,20500,Self-employed,200,108,8000,109.61947066242516,150,75.0,39.02,No,Existing Customer,Loan,7.8,Refinance,3,Rejected,0,0
KH00351,PISETH Sokhea,26,Phnom Penh,2025-01-23,SME Loan,Divorce,Car,35500,Full-time,1750,84,82500,1323.1658948043582,500,28.57,232.39,Yes,Existing Customer,Loan,10.1,Expanding Business,4,Rejected,0,1
KH00355,SOPHEAP Pisey,29,Siem Reap,2024-11-08,SME Loan,Married,House,129500,Part-time,130,84,5500,89.32959077571383,100,76.92,4.25,Yes,Existing Customer,KHQR,8.1,Expand Farm,4,Approved,1,1
KH00356,BUT Darlin,21,Kandal,2025-03-24,SME Loan,Married,Car,30500,Self-employed,350,96,18000,267.45376618458783,250,71.43,59.02,Yes,Existing Customer,Deposit,7.9,Expand Farm,5,Rejected,0,1
KH00357,CHAI Sreypov,43,Prey Veng,2025-06-25,SME Loan,Single,Land,53500,Self-employed,290,84,14000,234.59245437221057,200,68.97,26.17,Yes,New Customer,,9.1,Refinance,5,Rejected,0,1
KH00362,THAY Sophea,50,Prey Veng,2024-06-03,SME Loan,Single,House,55500,Full-time,570,36,7500,239.1967271432977,200,35.09,13.51,Yes,New Customer,,7.6,Expand Farm,3,Approved,1,1
KH00363,Y Sreynit,49,Phnom Penh,2024-06-11,SME Loan,Married,Land,1963000,Full-time,1170,48,37000,903.2781266355998,0,0.0,1.88,No,Existing Customer,Deposit,6.5,Expand Farm,5,Approved,1,0
KH00364,CHHORN Pheakdey,40,Kampong Cham,2025-01-24,SME Loan,Married,House,113000,Unemployed,100,60,2500,51.170922060437405,100,100.0,2.21,Yes,Existing Customer,KHQR,8.7,Loan Consolidation,3,Rejected,0,1
KH00365,HUL Virakvong,52,Kampot,2025-09-11,SME Loan,Married,House,95500,Part-time,190,72,10000,181.24958923565245,100,52.63,10.47,Yes,Existing Customer,Loan,7.9,Buy land,5,Approved,1,1
KH00366,RITH Bunthai,52,Kandal,2024-02-19,SME Loan,Divorce,House,164500,Part-time,200,84,6000,98.67952451037895,150,75.0,3.65,Yes,Existing Customer,Deposit,7.9,Expanding Business,5,Approved,1,1
KH00370,CHHORN Sokha,34,Kandal,2025-09-16,SME Loan,Divorce,Car,22500,Self-employed,200,72,6500,120.09042046023174,0,0.0,28.89,No,New Customer,,8.6,Buy land,4,Rejected,0,0
KH00371,VUTHY Sokha,28,Prey Veng,2025-07-07,SME Loan,Single,House,49500,Full-time,390,60,16500,338.5227668963458,200,51.28,33.33,Yes,Existing Customer,Loan,6.7,Refinance,3,Approved,1,1
KH00380,SING Pheakdey,47,Kampong Cham,2025-01-17,SME Loan,Married,House,172500,Self-employed,430,84,24000,402.15849320950383,300,69.77,13.91,Yes,New Customer,,8.8,Expand Farm,4,Rejected,0,1
KH00382,CHEA Bunthai,25,Phnom Penh,2024-05-11,SME Loan,Married,House,213000,Full-time,390,36,9000,284.52505188630056,250,64.1,4.23,No,Existing Customer,Loan,7.0,Loan Consolidation,5,Approved,1,0
KH00384,PHEACH Nary,59,Siem Reap,2025-06-22,SME Loan,Single,Land,93000,Self-employed,420,36,7500,239.89668485336531,250,59.52,8.06,Yes,New Customer,,7.7,Expand Farm,5,Rejected,0,1
KH00386,DARA Mao,63,Phnom Penh,2025-07-17,SME Loan,Single,Car,40500,Full-time,1220,96,68500,1003.5389242479624,450,36.89,169.14,Yes,Existing Customer,Card,10.0,Expanding Business,3,Rejected,0,1
KH00387,LUN Ly,58,Phnom Penh,2025-05-23,SME Loan,Single,House,219500,Self-employed,1180,72,44500,799.9296115546629,200,16.95,20.27,Yes,Existing Customer,Deposit,7.6,Expand Farm,4,Rejected,0,1
KH00388,LIN Heng,55,Kampot,2025-10-01,SME Loan,Married,House,274000,Full-time,390,60,11000,228.87614223427897,0,0.0,4.01,Yes,New Customer,,7.4,Refinance,3,Approved,1,1
KH00390,LIM Cheableng,26,Phnom Penh,2025-08-01,SME Loan,Divorce,Land,2384500,Full-time,550,72,22000,396.5618177019778,150,27.27,0.92,Yes,Existing Customer,Deposit,7.6,Refinance,4,Approved,1,1
KH00396,CHAN Sreynit,62,Phnom Penh,2024-06-04,SME Loan,Married,Land,1467500,Part-time,290,84,5500,92.73370231795222,150,51.72,0.37,No,New Customer,,8.9,Loan Consolidation,4,Approved,1,0
KH00400,PHAI Sreynit,53,Kampong Cham,2025-01-03,SME Loan,Single,Land,30000,Full-time,680,108,27500,376.8169304020865,250,36.76,91.67,No,Existing Customer,Loan,10.1,Refinance,5,Approved,1,0
KH00403,PHEACH Rakmey,62,Phnom Penh,2025-09-04,SME Loan,Married,House,233500,Self-employed,790,60,12500,252.8571212756847,300,37.97,5.35,No,Existing Customer,Card,6.6,Refinance,4,Approved,1,0
KH00408,SENG Bunthai,22,Prey Veng,2024-07-27,SME Loan,Married,Land,65500,Self-employed,530,60,8000,162.21115430731084,200,37.74,12.21,Yes,Existing Customer,Deposit,6.4,Loan Consolidation,5,Approved,1,1
KH00413,RY Leng,45,Kampot,2025-02-18,SME Loan,Single,Land,95000,Full-time,280,48,6500,163.3003883610837,200,71.43,6.84,Yes,New Customer,,7.9,Expanding Business,4,Approved,1,1
KH00415,HORN Dyna,39,Phnom Penh,2024-08-10,SME Loan,Divorce,Car,58500,Part-time,600,60,19000,388.89900765932424,300,50.0,32.48,Yes,Existing Customer,Card,6.9,Expanding Business,4,Approved,1,1
KH00420,SOY Sophea,48,Battambang,2025-05-12,SME Loan,Married,Car,32500,Full-time,310,84,7500,122.96428963834484,200,64.52,23.08,Yes,Existing Customer,Card,8.1,Expanding Business,5,Approved,1,1
KH00422,SREY Chhim,42,Kandal,2024-08-03,SME Loan,Married,Car,55500,Full-time,440,72,19500,364.2108481930451,250,56.82,35.14,No,New Customer,,9.0,Loan Consolidation,4,Approved,1,0
KH00425,CHHORN Cheableng,38,Battambang,2024-10-16,SME Loan,Married,House,231000,Full-time,550,96,14000,206.55830570451064,250,45.45,6.06,Yes,Existing Customer,KHQR,7.9,Refinance,4,Approved,1,1
KH00427,KRY Sophea,56,Phnom Penh,2024-02-21,SME Loan,Married,Land,562500,Self-employed,230,108,8000,114.36959516105208,200,86.96,1.42,Yes,New Customer,,8.9,Loan Consolidation,4,Rejected,0,1
KH00428,RY Chhay,42,Kandal,2025-04-09,SME Loan,Divorce,House,110000,Self-employed,490,84,30500,514.250531035917,300,61.22,27.73,Yes,New Customer,,8.9,Expanding Business,5,Rejected,0,1
KH00429,BOREY Monyka,51,Kandal,2025-02-17,SME Loan,Single,House,88000,Full-time,660,108,17000,241.1826655363868,250,37.88,19.32,Yes,New Customer,,8.7,Expand Farm,5,Approved,1,1
KH00431,HONG Leakhena,39,Siem Reap,2024-11-26,SME Loan,Married,Car,65000,Part-time,360,36,5000,157.37472883579622,300,83.33,7.69,No,Existing Customer,Deposit,7.1,Expanding Business,4,Rejected,0,0
KH00434,SOY Danuch,49,Battambang,2024-08-08,SME Loan,Married,Land,57500,Full-time,960,60,39500,800.9175743923473,300,31.25,68.7,Yes,Existing Customer,Loan,7.0,Buy land,4,Approved,1,1
KH00440,PRAK Chhay,60,Siem Reap,2024-07-12,SME Loan,Married,Car,30000,Full-time,430,72,20000,363.4957942953816,250,58.14,66.67,Yes,Existing Customer,Deposit,8.2,Refinance,3,Approved,1,1
KH00442,CHAN Sokhea,46,Phnom Penh,2024-09-12,SME Loan,Married,Car,11500,Part-time,280,60,6500,131.17528323318876,0,0.0,56.52,No,Existing Customer,Loan,6.4,Buy land,5,Approved,1,0
KH00444,RITH Danuch,56,Phnom Penh,2025-10-27,SME Loan,Married,Car,52500,Full-time,360,72,7000,126.52645637917117,0,0.0,13.33,Yes,Existing Customer,Deposit,7.6,Refinance,3,Approved,1,1
KH00445,HORN Danuch,58,Kampot,2024-10-03,SME Loan,Single,Land,147500,Full-time,610,36,16000,512.5271958525124,300,49.18,10.85,Yes,New Customer,,8.0,Loan Consolidation,4,Approved,1,1
KH00446,JONH Leakhena,56,Kandal,2024-07-23,SME Loan,Divorce,House,47000,Unemployed,410,36,9000,283.69099011769515,250,60.98,19.15,No,Existing Customer,Card,7.2,Buy land,5,Rejected,0,0
KH00448,LIM Rakmey,52,Phnom Penh,2024-02-12,SME Loan,Single,Land,498000,Self-employed,690,84,36500,587.2513564914036,250,36.23,7.33,No,Existing Customer,KHQR,7.6,Expanding Business,3,Rejected,0,0
KH00450,RY Nita,58,Prey Veng,2025-04-07,SME Loan,Single,Land,30000,Full-time,730,60,27000,547.4626457871741,0,0.0,90.0,Yes,Existing Customer,KHQR,8.0,Refinance,3,Approved,1,1
KH00453,KRY Chhim,42,Phnom Penh,2024-02-05,SME Loan,Single,House,195000,Self-employed,390,72,10500,192.40999044426405,250,64.1,5.38,Yes,Existing Customer,Loan,7.9,Expanding Business,5,Rejected,0,1
KH00455,SREY Kimheng,26,Phnom Penh,2025-06-23,SME Loan,Married,House,191500,Self-employed,600,84,21500,356.9254565780479,0,0.0,11.23,Yes,New Customer,,8.5,Refinance,4,Approved,1,1
KH00456,DARA Ly,22,Prey Veng,2024-01-21,SME Loan,Married,Land,33000,Full-time,420,84,11500,187.95578933493343,300,71.43,34.85,No,Existing Customer,Card,7.9,Loan Consolidation,2,Approved,1,0
KH00459,THAY Kimheng,63,Phnom Penh,2025-08-22,SME Loan,Married,House,239500,Part-time,1480,108,53000,746.1703695206767,0,0.0,22.13,Yes,New Customer,,8.3,Buy land,4,Approved,1,1
KH00460,VANNA Phan,53,Kandal,2025-01-23,SME Loan,Married,Car,30500,Full-time,320,84,11500,185.6085563254603,0,0.0,37.7,Yes,Existing Customer,Deposit,7.4,Expand Farm,5,Approved,1,1
KH00462,RITH Sokha,56,Phnom Penh,2025-06-14,SME Loan,Married,Car,77000,Full-time,830,108,58000,800.9429254091643,500,60.24,75.32,Yes,Existing Customer,Loan,8.5,Refinance,5,Approved,1,1
KH00464,PHAI Mao,35,Kandal,2025-03-04,SME Loan,Married,House,296500,Full-time,450,72,19500,356.3564708590788,350,77.78,6.58,Yes,Existing Customer,Card,7.9,Loan Consolidation,3,Approved,1,1
KH00466,THY Kim,62,Kandal,2024-11-09,SME Loan,Married,House,105500,Part-time,470,72,10500,191.88425353950396,250,53.19,9.95,Yes,Existing Customer,Loan,8.0,Expanding Business,4,Approved,1,1
KH00473,HORN David,27,Kampot,2024-01-05,SME Loan,Married,Land,89500,Self-employed,1030,36,28000,877.4182329200718,400,38.83,31.28,Yes,Existing Customer,Loan,6.6,Expand Farm,3,Rejected,0,1
KH00480,LUN Chamrouen,38,Kandal,2025-07-31,SME Loan,Single,House,54500,Full-time,2350,96,121000,1829.6775605583769,0,0.0,222.02,No,New Customer,,10.6,Loan Consolidation,4,Rejected,0,0
KH00483,LIN Virakvong,60,Battambang,2025-12-22,SME Loan,Married,House,179500,Full-time,750,60,16000,325.95594222759723,400,53.33,8.91,Yes,Existing Customer,Loan,6.9,Loan Consolidation,2,Approved,1,1
KH00484,JONH Sokhea,27,Phnom Penh,2024-07-24,SME Loan,Single,Car,36000,Full-time,630,48,9500,232.36895289234903,200,31.75,26.39,Yes,Existing Customer,KHQR,6.6,Expand Farm,3,Approved,1,1
KH00485,HUL Chhim,55,Siem Reap,2025-12-08,SME Loan,Single,House,184000,Part-time,270,108,16500,225.21086319268343,150,55.56,8.97,Yes,Existing Customer,Deposit,7.8,Expand Farm,5,Approved,1,1
KH00489,SENG Cheableng,63,Battambang,2024-01-21,SME Loan,Single,Land,30000,Full-time,610,84,31000,513.0363668257461,200,32.79,103.33,Yes,New Customer,,11.1,Refinance,3,Rejected,0,1
KH00495,CHEAN Mao,34,Phnom Penh,2024-09-09,SME Loan,Married,House,100000,Full-time,1470,96,64500,975.3239888926884,450,30.61,64.5,No,New Customer,,9.2,Refinance,4,Approved,1,0
KH00501,CHEA Vuthy,37,Siem Reap,2025-06-20,SME Loan,Married,Car,10500,Full-time,980,72,30500,568.119013104112,0,0.0,290.48,Yes,New Customer,,10.8,Expanding Business,3,Rejected,0,1
KH00508,MEAS Virakroth,65,Phnom Penh,2024-07-19,SME Loan,Single,Land,1915000,Self-employed,440,60,14000,291.2969082981732,0,0.0,0.73,Yes,New Customer,,7.7,Refinance,5,Rejected,0,1
KH00511,THY Nita,36,Phnom Penh,2025-07-29,SME Loan,Single,House,184500,Part-time,320,48,8000,197.18642687068575,150,46.88,4.34,Yes,Existing Customer,Loan,6.8,Buy land,4,Approved,1,1
KH00515,SENG Chealong,45,Siem Reap,2024-04-17,SME Loan,Single,House,381500,Self-employed,470,60,7500,152.79184791918618,250,53.19,1.97,Yes,Existing Customer,KHQR,6.8,Refinance,4,Rejected,0,1
KH00516,CHAN Ly,36,Phnom Penh,2025-06-12,SME Loan,Single,Car,35000,Part-time,960,60,31000,646.5222380424129,300,31.25,88.57,Yes,New Customer,,9.2,Buy land,4,Rejected,0,1
KH00517,BOREY Phan,60,Phnom Penh,2025-01-14,SME Loan,Single,House,215000,Self-employed,600,60,21000,423.7970689072252,0,0.0,9.77,Yes,Existing Customer,Loan,6.4,Expand Farm,3,Rejected,0,1
KH00519,MAO Heng,22,Phnom Penh,2025-09-23,SME Loan,Single,House,155500,Unemployed,100,96,6000,89.15125539486262,50,50.0,3.86,Yes,Existing Customer,Loan,7.8,Expand Farm,5,Rejected,0,1
KH00520,HUL Socheata,50,Kampong Cham,2024-04-10,SME Loan,Married,House,30000,Full-time,540,60,10000,203.24286529225563,0,0.0,33.33,Yes,Existing Customer,KHQR,6.5,Expanding Business,5,Approved,1,1
KH00521,BOREY Kim,53,Phnom Penh,2025-09-24,SME Loan,Married,Car,39000,Self-employed,520,60,9500,193.9926014119366,300,57.69,24.36,Yes,Existing Customer,Card,7.0,Loan Consolidation,4,Rejected,0,1
KH00522,LIN Leakhena,27,Kampot,2024-11-07,SME Loan,Married,House,116500,Full-time,340,84,11000,179.22098372905106,300,88.24,9.44,No,Existing Customer,KHQR,8.0,Expanding Business,5,Rejected,0,0
KH00524,PISETH Sreypov,62,Kampong Cham,2025-07-17,SME Loan,Married,Land,73000,Part-time,490,60,13500,284.1853135083918,300,61.22,18.49,Yes,New Customer,,8.1,Buy land,4,Approved,1,1
KH00526,RIM Chealong,23,Phnom Penh,2025-05-17,SME Loan,Single,House,155000,Self-employed,900,108,47500,655.9446371885397,500,55.56,30.65,Yes,Existing Customer,KHQR,7.7,Buy land,3,Rejected,0,1
KH00529,KHUN Sreynit,54,Kampot,2025-05-26,SME Loan,Single,Land,39000,Self-employed,500,36,9000,285.7789063686702,100,20.0,23.08,Yes,New Customer,,7.3,Expand Farm,4,Rejected,0,1
KH00531,PRAK Thyda,30,Kandal,2025-03-31,SME Loan,Single,Car,21000,Part-time,360,72,13500,246.03345493528812,250,69.44,64.29,No,Existing Customer,Deposit,8.4,Expanding Business,4,Rejected,0,0
KH00532,MAO Chealong,29,Siem Reap,2024-08-24,SME Loan,Single,Car,32500,Self-employed,290,72,7000,132.16543789064306,200,68.97,21.54,Yes,New Customer,,8.8,Expand Farm,3,Rejected,0,1
KH00534,SING Sreynich,36,Phnom Penh,2024-08-18,SME Loan,Divorce,Car,87500,Self-employed,1300,108,78500,1067.2834961156277,0,0.0,89.71,Yes,Existing Customer,Deposit,9.0,Expand Farm,5,Rejected,0,1
KH00535,SING Sreynit,39,Phnom Penh,2024-06-10,SME Loan,Single,House,188500,Part-time,590,84,16500,267.1475894958616,350,59.32,8.75,Yes,Existing Customer,Loan,7.8,Expanding Business,5,Approved,1,1
KH00537,RY Monyka,42,Prey Veng,2025-12-27,SME Loan,Married,Car,30000,Full-time,630,36,19000,594.5148257099647,250,39.68,63.33,No,Existing Customer,Deposit,7.3,Expanding Business,4,Approved,1,0
KH00539,THAY Leng,27,Kampong Cham,2024-05-05,SME Loan,Married,Land,400000,Part-time,450,96,9000,134.67002237762944,350,77.78,2.25,Yes,Existing Customer,Card,8.0,Buy land,4,Approved,1,1
KH00543,CHHORN Sakada,54,Battambang,2024-01-08,SME Loan,Married,House,160500,Part-time,240,48,8500,213.5466617029556,200,83.33,5.3,Yes,New Customer,,8.0,Loan Consolidation,5,Rejected,0,1
KH00544,LIM Chhim,49,Kampot,2025-11-10,SME Loan,Married,House,99500,Self-employed,690,84,28000,449.0744855093579,0,0.0,28.14,Yes,Existing Customer,Loan,7.4,Refinance,5,Approved,1,1
KH00545,RITH Virakroth,52,Kandal,2025-02-22,SME Loan,Single,House,73500,Self-employed,430,72,19500,362.2379603737048,0,0.0,26.53,Yes,New Customer,,8.7,Buy land,3,Rejected,0,1
KH00547,TAI David,25,Siem Reap,2024-07-31,SME Loan,Single,Car,27000,Full-time,230,108,10000,138.62996753555117,150,65.22,37.04,Yes,Existing Customer,KHQR,8.0,Expand Farm,4,Approved,1,1
KH00550,DARA Leng,24,Phnom Penh,2025-07-18,SME Loan,Divorce,House,214000,Full-time,910,96,44000,642.3286788185561,0,0.0,20.56,Yes,Existing Customer,Loan,7.7,Buy land,4,Approved,1,1
KH00551,BOREY David,53,Phnom Penh,2025-03-10,SME Loan,Divorce,House,173500,Part-time,290,108,15000,207.94495130332675,250,86.21,8.65,No,Existing Customer,Deposit,8.1,Loan Consolidation,3,Rejected,0,0
KH00555,PRAK Borany,65,Kandal,2025-04-18,SME Loan,Single,Car,19000,Self-employed,320,60,14000,283.19997582876687,0,0.0,73.68,No,Existing Customer,KHQR,7.0,Expand Farm,4,Rejected,0,0
KH00556,CHAN Dyna,42,Kampong Cham,2024-06-26,SME Loan,Married,Land,35500,Part-time,120,84,2500,40.34968615770877,0,0.0,7.04,No,Existing Customer,Loan,8.9,Buy land,3,Approved,1,0
KH00558,VANNA Sokhea,31,Phnom Penh,2025-04-04,SME Loan,Single,Car,85000,Part-time,640,48,6500,162.37076449319633,350,54.69,7.65,Yes,New Customer,,7.9,Buy land,4,Approved,1,1
KH00559,CHHORN Chhim,47,Kampot,2025-05-03,SME Loan,Single,Land,30000,Full-time,460,72,12500,232.83566110824265,200,43.48,41.67,Yes,New Customer,,8.7,Expand Farm,4,Approved,1,1
KH00562,JONH Chhay,28,Kandal,2024-08-22,SME Loan,Single,House,54000,Full-time,1210,48,25500,621.3332379080634,0,0.0,47.22,No,Existing Customer,Card,6.3,Loan Consolidation,5,Approved,1,0
KH00564,SOY Chea,36,Kampot,2024-07-16,SME Loan,Single,House,77500,Part-time,500,72,15000,279.4027933298912,0,0.0,19.35,Yes,New Customer,,8.5,Expand Farm,4,Approved,1,1
KH00569,HOUEN Darlin,53,Kandal,2025-10-19,SME Loan,Single,Land,53000,Full-time,1560,60,43000,867.7749506195564,450,28.85,81.13,Yes,Existing Customer,KHQR,7.9,Expanding Business,1,Approved,1,1
KH00574,PRAK Nary,43,Kampong Cham,2024-12-24,SME Loan,Single,Land,60000,Full-time,210,96,4000,59.22520655774032,100,47.62,6.67,Yes,Existing Customer,Deposit,9.1,Expanding Business,3,Approved,1,1
KH00575,LIN Chealong,61,Phnom Penh,2025-04-28,SME Loan,Married,Car,49000,Self-employed,780,48,23000,564.7417203990193,350,44.87,46.94,Yes,Existing Customer,Deposit,6.7,Refinance,4,Rejected,0,1
KH00576,CHAI Kim,56,Kandal,2024-04-09,SME Loan,Single,House,173000,Self-employed,220,72,8500,159.18957344016306,100,45.45,4.91,No,New Customer,,8.8,Loan Consolidation,4,Rejected,0,0
KH00577,KHUN Vanna,56,Kampot,2024-11-17,SME Loan,Married,House,163000,Self-employed,190,72,8500,159.62124473904484,100,52.63,5.21,Yes,New Customer,,8.8,Expanding Business,4,Rejected,0,1
KH00579,DOUK Kimheng,37,Phnom Penh,2025-10-08,SME Loan,Married,House,280000,Self-employed,1510,84,61500,998.8672423102546,650,43.05,21.96,Yes,Existing Customer,Deposit,7.9,Expanding Business,4,Rejected,0,1
KH00584,KHUN Yim,33,Kampong Cham,2025-01-04,SME Loan,Married,Land,30000,Full-time,350,48,8500,214.35940255192293,300,85.71,28.33,Yes,New Customer,,7.9,Expand Farm,5,Rejected,0,1
KH00589,HONG Bunthai,64,Kampong Cham,2024-11-23,SME Loan,Single,Land,56000,Full-time,440,108,22500,321.664486390459,250,56.82,40.18,Yes,New Customer,,8.7,Loan Consolidation,5,Approved,1,1
KH00591,LIM Chhay,54,Prey Veng,2025-12-26,SME Loan,Single,House,30000,Self-employed,160,72,5000,89.63217795624655,0,0.0,16.67,Yes,Existing Customer,KHQR,7.7,Loan Consolidation,3,Rejected,0,1
KH00594,TAI Darlin,44,Siem Reap,2024-09-01,SME Loan,Married,House,58000,Full-time,700,36,8000,251.42969090909887,350,50.0,13.79,Yes,Existing Customer,Card,6.7,Loan Consolidation,4,Approved,1,1
KH00595,SOPHEAP Morokot,45,Prey Veng,2025-05-06,SME Loan,Married,Land,161000,Full-time,630,36,14500,457.0577063007311,300,47.62,9.01,Yes,Existing Customer,Loan,6.6,Refinance,5,Approved,1,1
KH00596,LIN Kim,40,Siem Reap,2025-07-27,SME Loan,Single,Land,189000,Part-time,200,72,6000,109.64814487971655,150,75.0,3.17,Yes,Existing Customer,Loan,8.0,Loan Consolidation,5,Approved,1,1
KH00597,CHEAN Sreynit,47,Kampot,2024-03-21,SME Loan,Married,Land,201000,Part-time,450,84,17500,286.9166758228046,300,66.67,8.71,Yes,Existing Customer,KHQR,8.1,Expand Farm,3,Rejected,0,1
KH00598,SOY Ratana,32,Siem Reap,2025-05-20,SME Loan,Married,House,242000,Part-time,250,108,6000,83.1779805213307,200,80.0,2.48,No,Existing Customer,Deposit,8.0,Expand Farm,3,Rejected,0,0
KH00601,CHAN Bunthai,43,Kandal,2024-04-10,SME Loan,Single,House,87500,Part-time,100,96,3500,52.92455753681255,0,0.0,4.0,No,New Customer,,10.1,Loan Consolidation,5,Approved,1,0
KH00602,HENG Monyka,21,Kandal,2024-11-05,SME Loan,Divorce,Land,70000,Part-time,130,48,5000,122.29944889071004,50,38.46,7.14,Yes,Existing Customer,Loan,6.7,Expanding Business,4,Approved,1,1
KH00604,Y Leng,42,Kampot,2025-02-21,SME Loan,Married,House,183500,Full-time,420,60,15500,317.2597167747119,300,71.43,8.45,Yes,Existing Customer,Deposit,7.1,Buy land,3,Approved,1,1
KH00606,RITH Sreypov,51,Phnom Penh,2025-06-23,SME Loan,Married,House,429500,Full-time,1530,72,31500,581.9766529995845,350,22.88,7.33,Yes,New Customer,,8.6,Refinance,4,Approved,1,1
KH00607,CHAN Socheata,51,Kampong Cham,2024-04-17,SME Loan,Married,Land,36000,Part-time,270,36,3500,110.32427393465925,250,92.59,9.72,No,Existing Customer,Loan,8.4,Loan Consolidation,3,Rejected,0,0
